Subject,Start Date,Start Time,End Date,End Time,All day event,Reminder on/off,Description,Priority,Sensitivity,Show time as
Wednesday after the Day of Pentecost (Whitsunday),15/06/2011,,,,TRUE,FALSE,"Wednesday after the Day of Pentecost (Whitsunday) [Green ] | Week of Proper 11

DAILY EUCHARIST
2 Corinthians 9:6-11
Psalm 112:1-9
Matthew 6:1-6, 16-18

DAILY PRAYER: Week A
1 Samuel 2:12-26
Acts 2:1-21
Luke 20:27-40

EMBER DAY READINGS
Isaiah 44:1-8
Psalm 87
1 Peter 2:4-10
John 17:6-19",Normal,Normal,3
Thursday after the Day of Pentecost (Whitsunday),16/06/2011,,,,TRUE,FALSE,"Thursday after the Day of Pentecost (Whitsunday) [Green ] | Week of Proper 11

DAILY EUCHARIST
2 Corinthians 11:1-11
Psalm 111
Matthew 6:7-15

DAILY PRAYER: Week A
1 Samuel 2:27-36
Acts 2:22-36
Luke 20:41 - 21:4",Normal,Normal,3
Friday after the Day of Pentecost (Whitsunday),17/06/2011,,,,TRUE,FALSE,"Friday after the Day of Pentecost (Whitsunday) [Green ] | Week of Proper 11

DAILY EUCHARIST
2 Corinthians 11:18, 21b-30
Psalm 34:1-6
Matthew 6:19-23

DAILY PRAYER: Week A
1 Samuel 3:1-21
Acts 2:37-47
Luke 21:5-19

EMBER DAY READINGS
Numbers 27:15-23
Psalm 40:8-13
1 Corinthians 3:3-11
Luke 4:16-21",Normal,Normal,3
"Bernard Mizeki, Martyr, 1896 [6] Red",18/06/2011,,,,TRUE,FALSE,"Saturday after the Day of Pentecost (Whitsunday) [Green ] | Eve of Trinity Sunday | Week of Proper 11

DAILY EUCHARIST
2 Corinthians 12:1-10
Psalm 34:7-14
Matthew 6:24-34

MORNING PRAYER: Week A
1 Samuel 4:1b-11
Acts 4:32 - 5:11
Luke 21:20-28

EVENING PRAYER for Eve of Trinity Sunday: Festivals
Sirach 42:15-25
Ephesians 3:14-21

EMBER DAY READINGS
1 Samuel 16:1-13a
Psalm 122
Ephesians 4:4-16
Luke 22:24-27",Normal,Normal,3
Trinity Sunday (Pentecost 1) [2] White,19/06/2011,,,,TRUE,FALSE,"Trinity Sunday (Pentecost 1) [2] White

EUCHARIST
Genesis 1:1 - 2:4a
Psalm 8
2 Corinthians 13:11-13
Matthew 28:16-20

DAILY PRAYER: Festivals
Isaiah 6:1-8
2 Corinthians 13:(5-10), 11-13
John 16:5-15

ALTERNATIVE PSALMS
Morning: Psalms 93 and 150
Evening: Psalm 104:1-9",Normal,Normal,3
"Fillan, Abbot, c.750 [6] Red",20/06/2011,,,,TRUE,FALSE,"Monday after Trinity Sunday | Week of Proper 12
Fillan, Abbot, c.750 [6] Red

DAILY EUCHARIST
Genesis 12:1-9
Psalm 33:12-22
Matthew 7:1-5

DAILY PRAYER: Week B
1 Samuel 5:1-12
Acts 5:12-26
Luke 21:29-36",Normal,Normal,3
Tuesday after Trinity Sunday,21/06/2011,,,,TRUE,FALSE,"Tuesday after Trinity Sunday | Week of Proper 12

DAILY EUCHARIST
Genesis 13:2, 5-18
Psalm 15
Matthew 7:6, 12-14

DAILY PRAYER: Week B
1 Samuel 6:1-16
Acts 5:27-42
Luke 21:37 - 22:13",Normal,Normal,3
"Alban, Martyr [6] Red",22/06/2011,,,,TRUE,FALSE,"Wednesday after Trinity Sunday | Week of Proper 12
Alban, Martyr [6] Red

DAILY EUCHARIST
Genesis 15:1-12, 17-18
Psalm 105:1-9
Matthew 7:15-20

DAILY PRAYER: Week B
1 Samuel 7:2-17
Acts 6:1-15
Luke 22:14-23",Normal,Normal,3
"Corpus Christi (Thanksgiving for Holy Communion) [5] White (Installation of the Bishop of Edinburgh, 2001)",23/06/2011,,,,TRUE,FALSE,"Thursday after Trinity Sunday | Week of Proper 12
Corpus Christi (Thanksgiving for Holy Communion) [5] White

DAILY EUCHARIST
Exodus 16:9-15
Psalm 116:12-19
1 Corinthians 10:16-17 or 1 Corinthians 11:23-26
John 6:(51-52), 53-58

DAILY PRAYER: Festivals
On the weekdays which follow Trinity Sunday, including Corpus Christi, the readings at Daily Prayer are taken from the numbered 
Proper (between 7 and 12) which corresponds most closely to the date of Trinity Sunday.
1 Samuel 8:1-22
Acts 6:15 - 7:16
Luke 22:24-30",Normal,Normal,3
The Birth of John the Baptist [4] White,24/06/2011,,,,TRUE,FALSE,"Friday after Trinity Sunday | Week of Proper 12
The Birth of John the Baptist [4] White

DAILY EUCHARIST
Isaiah 40:1-11
Psalm 85:7-13
Acts 13:14b-26 or Galatians 3:23-29
Luke 1:56-66, (67-79), 80

MORNING PRAYER: Festivals
Malachi 3:1-5
John 3:22-30

EVENING PRAYER: Festivals
Malachi 4:1-6
Matthew 11:2-19",Normal,Normal,3
"Moluag of Lismore, Bishop, c.592 [6] White",25/06/2011,,,,TRUE,FALSE,"Saturday after Trinity Sunday | Week of Proper 12
Moluag of Lismore, Bishop, c.592 [6] White

DAILY EUCHARIST
Genesis 18:1-15
Psalm 123
Matthew 8:5-17

DAILY PRAYER: Week B
1 Samuel 9:15 - 10:1
Acts 7:30-43
Luke 22:39-51",Normal,Normal,3
Pentecost 2 (SPB Trinity 1) [3] Green,26/06/2011,,,,TRUE,FALSE,"Pentecost 2 (SPB Trinity 1) [3] Green | Week of Proper 13

EUCHARIST: Continuous
Genesis 22:1-14
Psalm 13
Romans 6:12-23
Matthew 10:40-42

EUCHARIST: Thematic
Jeremiah 28:5-9
Psalm 89:1-4, 15-18
Romans 6:12-23
Matthew 10:40-42

DAILY PRAYER: Week C
1 Samuel 28:3-19
Romans 13:1-10
Luke 17:20-37

ALTERNATIVE PSALMS
Morning: Psalm 50
Evening: Psalm 53",Normal,Normal,3
"Alexander Jolly, Bishop, 1838 [6] White",27/06/2011,,,,TRUE,FALSE,"Monday after Pentecost 2 | Week of Proper 13
Alexander Jolly, Bishop, 1838 [6] White

DAILY EUCHARIST
Genesis 18:16-33
Psalm 103:1-10
Matthew 8:18-22

DAILY PRAYER: Week C
1 Samuel 10:17-27
Acts 7:44 - 8:1a
Luke 22:52-62",Normal,Normal,3
"Irenaeus of Lyons, Bishop and Teacher of the Faith, 202 [6] White",28/06/2011,,,,TRUE,FALSE,"Tuesday after Pentecost 2 | Week of Proper 13
Irenaeus of Lyons, Bishop and Teacher of the Faith, 202 [6] White

DAILY EUCHARIST
Genesis 19:15-29
Psalm 26
Matthew 8:23-27

DAILY PRAYER: Week C
1 Samuel 11:1-15
Acts 8:1-13
Luke 22:63-71",Normal,Normal,3
"Peter, Apostle or Peter and Paul, Apostles [4] Red",29/06/2011,,,,TRUE,FALSE,"Wednesday after Pentecost 2 | Week of Proper 13
Peter, Apostle or Peter and Paul, Apostles [4] Red

EUCHARIST for Peter, Apostle [4] Red
Ezekiel 3:4-11 or Ezekiel 3:22-27
Psalm 125
1 Peter 2:19-25
Matthew 16:13-19

MORNING PRAYER: Festivals
Ezekiel 2:1-7
Acts 9:32-43

EVENING PRAYER: Festivals
Ezekiel 34:11-16
John 21:15-22

EUCHARIST for Peter and Paul, Apostles [4] Red
Ezekiel 34:11-16 or Zechariah 4:1-6a, 10-14
Psalm 125
2 Timothy 4:(1-5), 6-8, 17-18
John 21:15-19 or Matthew 16:13-19

MORNING PRAYER: Festivals
Ezekiel 2:1-7
Acts 11:1-18

EVENING PRAYER: Festivals
Isaiah 49:1-6
Galatians 2:1-9",Normal,Normal,3
Thursday after Pentecost 2,30/06/2011,,,,TRUE,FALSE,"Thursday after Pentecost 2 [Green] | Week of Proper 13

DAILY EUCHARIST
Genesis 22:1-14
Psalm 116:1-8
Matthew 9:1-8

DAILY PRAYER: Week C
1 Samuel 13:5-18
Acts 8:26-40
Luke 23:13-25",Normal,Normal,3
"Serf, Bishop, c.550 [6] White",01/07/2011,,,,TRUE,FALSE,"Friday after Pentecost 2 | Week of Proper 13
Serf, Bishop, c.550 [6] White

DAILY EUCHARIST
Genesis 23:1-4, 19; 24:1-8, 62-67
Psalm 106:1-5
Matthew 9:9-13

DAILY PRAYER: Week C
1 Samuel 13:19 - 14:15
Acts 9:1-9
Luke 23:26-31",Normal,Normal,3
Saturday after Pentecost 2,02/07/2011,,,,TRUE,FALSE,"Saturday after Pentecost 2 [Green] | Week of Proper 13

DAILY EUCHARIST
Genesis 27:1-9, 15-29
Psalm 135:1-6
Matthew 9:14-17

DAILY PRAYER: Week C
1 Samuel 14:16-30
Acts 9:10-19a
Luke 23:32-43",Normal,Normal,3
Pentecost 3 [3] Green; SPB Trinity 2,03/07/2011,,,,TRUE,FALSE,"Pentecost 3 (SPB Trinity 2) [3] Green | Week of Proper 14

EUCHARIST: Continuous
Genesis 24:34-38, 42-49, 58-67
Psalm 45:10-17 or Song of Solomon 2:8-13
Romans 7:15-25a
Matthew 11:16-19, 25-30

EUCHARIST: Thematic
Zechariah 9:9-12
Psalm 145:8-14
Romans 7:15-25a
Matthew 11:16-19, 25-30

DAILY PRAYER: Week D
2 Samuel 2:1-11; 3:1
Romans 14:1-17
Luke 18:31 - 19:10

ALTERNATIVE PSALMS
Morning: Psalm 56
Evening: Psalm 64",Normal,Normal,3
"Thomas, Apostle [4] Red (if not kept on 21 December) (translated from 03 July)",04/07/2011,,,,TRUE,FALSE,"Monday after Pentecost 3 | Week of Proper 14
Thomas, Apostle [4] Red (if not kept on 21 December)

DAILY EUCHARIST
Habakkuk 2:1-4
Psalm 31:1-6
Hebrews 10:35 - 11:1 or Ephesians 2:19-22
John 20:24-29

MORNING PRAYER: Festivals
Job 42:1-6
1 Peter 1:3-9

EVENING PRAYER: Festivals
Isaiah 43:8-13
John 14:1-7",Normal,Normal,3
Tuesday after Pentecost 3,05/07/2011,,,,TRUE,FALSE,"Tuesday after Pentecost 3 [Green] | Week of Proper 14

DAILY EUCHARIST
Genesis 32:22-32
Psalm 17:1-8
Matthew 9:32-38

DAILY PRAYER: Week D
1 Samuel 15:1-3, 7-35
Acts 9:32-43
Luke 23:56b - 24:11",Normal,Normal,3
"Palladius, Bishop, c.450 [6] White",06/07/2011,,,,TRUE,FALSE,"Wednesday after Pentecost 3 | Week of Proper 14
Palladius, Bishop, c.450 [6] White

DAILY EUCHARIST
Genesis 41:55-57; 42:5-7a, 17-24a
Psalm 33:1-4, 18-22
Matthew 10:1-7

DAILY PRAYER: Week D
1 Samuel 16:1-13
Acts 10:1-16
Luke 24:13-35",Normal,Normal,3
Thursday after Pentecost 3,07/07/2011,,,,TRUE,FALSE,"Thursday after Pentecost 3 [Green] | Week of Proper 14

DAILY EUCHARIST
Genesis 44:18 - 45:5
Psalm 105:7-21
Matthew 10:7-15

DAILY PRAYER: Week D
1 Samuel 16:14 - 17:11
Acts 10:17-33
Luke 24:36-53",Normal,Normal,3
Friday after Pentecost 3,08/07/2011,,,,TRUE,FALSE,"Friday after Pentecost 3 [Green] | Week of Proper 14

DAILY EUCHARIST
Genesis 46:1-7, 28-30
Psalm 37:3-4, 19-20, 28-29, 41-42
Matthew 10:16-23

DAILY PRAYER: Week D
1 Samuel 17:17-30
Acts 10:34-38
Mark 1:1-13",Normal,Normal,3
Saturday after Pentecost 3,09/07/2011,,,,TRUE,FALSE,"Saturday after Pentecost 3 [Green] | Week of Proper 14

DAILY EUCHARIST
Genesis 49:29-33
Psalm 105:1-7
Matthew 10:24-33

DAILY PRAYER: Week D
1 Samuel 17:31-49
Acts 11:1-18
Mark 1:14-28",Normal,Normal,3
Pentecost 4 [3] Green; SPB Trinity 3,10/07/2011,,,,TRUE,FALSE,"Pentecost 4 (SPB Trinity 3) [3] Green | Week of Proper 15

EUCHARIST: Continuous
Genesis 25:19-34
Psalm 119:105-112
Romans 8:1-11
Matthew 13:1-9, 18-23

EUCHARIST: Thematic
Isaiah 55:10-13
Psalm 65:(1-8), 9-13
Romans 8:1-11
Matthew 13:1-9, 18-23

DAILY PRAYER: Week A
2 Samuel 7:18-29
Romans 15:14-29
Luke 19:41 - 20:8

ALTERNATIVE PSALMS
Morning: Psalm 60
Evening: Psalm 66",Normal,Normal,3
"Benedict of Nursia, Abbot, c.550 [6] White",11/07/2011,,,,TRUE,FALSE,"Monday after Pentecost 4 | Week of Proper 15
Benedict of Nursia, Abbot, c.550 [6] White

DAILY EUCHARIST
Exodus 1:8-14, 22
Psalm 124
Matthew 10:34 - 11:1

DAILY PRAYER: Week A
1 Samuel 18:5-16, 27b-30
Acts 11:19-30
Mark 1:29-45",Normal,Normal,3
"Drostan of Deer, Abbot, c.600 [6] White",12/07/2011,,,,TRUE,FALSE,"Tuesday after Pentecost 4 | Week of Proper 15
Drostan of Deer, Abbot, c.600 [6] White

DAILY EUCHARIST
Exodus 2:1-15
Psalm 69:1-2, 31-38
Matthew 11:20-24

DAILY PRAYER: Week A
1 Samuel 19:1-18
Acts 12:1-17
Mark 2:1-12",Normal,Normal,3
Wednesday after Pentecost 4,13/07/2011,,,,TRUE,FALSE,"Wednesday after Pentecost 4 [Green] | Week of Proper 15

DAILY EUCHARIST
Exodus 3:1-12
Psalm 103:1-7
Matthew 11:25-27

DAILY PRAYER: Week A
1 Samuel 20:1-23
Acts 12:18-25
Mark 2:13-22",Normal,Normal,3
Thursday after Pentecost 4,14/07/2011,,,,TRUE,FALSE,"Thursday after Pentecost 4 [Green] | Week of Proper 15

DAILY EUCHARIST
Exodus 3:13-20
Psalm 105:1-15
Matthew 11:28-30

DAILY PRAYER: Week A
1 Samuel 20:24-42
Acts 13:1-12
Mark 2:23 - 3:6",Normal,Normal,3
Friday after Pentecost 4,15/07/2011,,,,TRUE,FALSE,"Friday after Pentecost 4 [Green] | Week of Proper 15

DAILY EUCHARIST
Exodus 11:10 - 12:14
Psalm 116:10-17
Matthew 12:1-8

DAILY PRAYER: Week A
1 Samuel 21:1-15
Acts 13:13-25
Mark 3:7-19a",Normal,Normal,3
Saturday after Pentecost 4,16/07/2011,,,,TRUE,FALSE,"Saturday after Pentecost 4 [Green] | Week of Proper 15

DAILY EUCHARIST
Exodus 12:37-42
Psalm 136:1-3, 10-15
Matthew 12:14-21

DAILY PRAYER: Week A
1 Samuel 22:1-23
Acts 13:26-43
Mark 3:19b-35",Normal,Normal,3
Pentecost 5 [3] Green; SPB Trinity 4,17/07/2011,,,,TRUE,FALSE,"Pentecost 5 (SPB Trinity 4) [3] Green | Week of Proper 16

EUCHARIST: Continuous
Genesis 28:10-19a
Psalm 139:1-12, 23-24
Romans 8:12-25
Matthew 13:24-30, 36-43

EUCHARIST: Thematic
Isaiah 44:6-8 or Wisdom of Solomon 12:13, 16-19
Psalm 86:11-17
Romans 8:12-25
Matthew 13:24-30, 36-43

DAILY PRAYER: Week B
1 Kings 2:10-12; 3:16-28
Acts 4:1-15
Mark 6:30-34, 53-56

ALTERNATIVE PSALMS
Morning: Psalm 67
Evening: Psalm 73",Normal,Normal,3
Monday after Pentecost 5,18/07/2011,,,,TRUE,FALSE,"Monday after Pentecost 5 [Green] | Week of Proper 16

DAILY EUCHARIST
Exodus 14:5-18
Psalm 114
Matthew 12:38-42

DAILY PRAYER: Week B
1 Samuel 24:1-22
Acts 13:44-52
Mark 4:1-20",Normal,Normal,3
Tuesday after Pentecost 5,19/07/2011,,,,TRUE,FALSE,"Tuesday after Pentecost 5 [Green ] | Week of Proper 16

DAILY EUCHARIST
Exodus 14:21 - 15:1
Canticle: Exodus 15:1-3, 6, 11, 13, 17-18
Matthew 12:46-50

DAILY PRAYER: Week B
1 Samuel 25:1-22
Acts 14:1-18
Mark 4:21-34",Normal,Normal,3
Wednesday after Pentecost 5,20/07/2011,,,,TRUE,FALSE,"Wednesday after Pentecost 5 [Green] | Week of Proper 16

DAILY EUCHARIST
Exodus 16:1-5, 9-15
Psalm 78:18-29
Matthew 13:1-9

DAILY PRAYER: Week B
1 Samuel 25:23-44
Acts 14:19-28
Mark 4:35-41",Normal,Normal,3
"William Wilberforce, 1833 [6] White",21/07/2011,,,,TRUE,FALSE,"Thursday after Pentecost 5 | Week of Proper 16
William Wilberforce, 1833 [6] White

DAILY EUCHARIST
Exodus 19:1-20
Psalm 24:1-6
Matthew 13:10-17

DAILY PRAYER: Week B
1 Samuel 28:3-20
Acts 15:1-11
Mark 5:1-20",Normal,Normal,3
Mary Magdalene [4] White,22/07/2011,,,,TRUE,FALSE,"Friday after Pentecost 5 | Week of Proper 16
Mary Magdalene [4] White

DAILY EUCHARIST
Judith 9:1, 11-14 or Song of Solomon 3:1-4
Psalm 42:1-7
2 Corinthians 5:14-17
John 20:1-2, 11-18

MORNING PRAYER: Festivals
Zephaniah 3:14-20
Mark 15:27 - 16:7

EVENING PRAYER: Festivals
Exodus 15:19-21
2 Corinthians 1:3-7",Normal,Normal,3
Saturday after Pentecost 5,23/07/2011,,,,TRUE,FALSE,"Saturday after Pentecost 5 [Green] | Week of Proper 16

DAILY EUCHARIST
Exodus 24:3-8
Psalm 50:1-15
Matthew 13:24-30

DAILY PRAYER: Week B
2 Samuel 1:1-16
Acts 15:22-35
Mark 6:1-13",Normal,Normal,3
Pentecost 6 [3] Green; SPB Trinity 5,24/07/2011,,,,TRUE,FALSE,"Pentecost 6 (SPB Trinity 5) [3] Green | Week of Proper 17

EUCHARIST: Continuous
Genesis 29:15-28
Psalm 105:1-11, (45b) or Psalm 128
Romans 8:26-39
Matthew 13:31-33, 44-52

EUCHARIST: Thematic
1 Kings 3:5-12
Psalm 119:129-136
Romans 8:26-39
Matthew 13:31-33, 44-52

DAILY PRAYER: Week C
1 Kings 6:11-14, 23-28
Acts 12:1-17
John 6:1-21

ALTERNATIVE PSALMS
Morning: Psalm 75
Evening: Psalm 74",Normal,Normal,3
"James, Apostle [4] Red",25/07/2011,,,,TRUE,FALSE,"Monday after Pentecost 6 | Week of Proper 17
James, Apostle [4] Red

DAILY EUCHARIST
Jeremiah 45:1-5
Psalm 7:1-10 or Psalm 126
Acts 11:27 - 12:2, (3)
Matthew 20:20-28

MORNING PRAYER: Festivals
Jeremiah 16:14-21
Mark 1:14-20

EVENING PRAYER: Festivals
Jeremiah 26:1-15
Matthew 10:16-32",Normal,Normal,3
"Anne and Joachim, Parents of Mary, Mother of the Lord [6] White",26/07/2011,,,,TRUE,FALSE,"Tuesday after Pentecost 6 | Week of Proper 17
Anne and Joachim, Parents of Mary, Mother of the Lord [6] White

DAILY EUCHARIST
Exodus 33:7-11; 34:5-10, 27-28
Psalm 103:5-13
Matthew 13:36-43

DAILY PRAYER: Week C
2 Samuel 3:6-21
Acts 16:6-15
Mark 6:30-46",Normal,Normal,3
Wednesday after Pentecost 6,27/07/2011,,,,TRUE,FALSE,"Wednesday after Pentecost 6 [Green] | Week of Proper 17

DAILY EUCHARIST
Exodus 34:29-35
Psalm 99
Matthew 13:44-46 

DAILY PRAYER: Week C
2 Samuel 3:22-39
Acts 16:16-24
Mark 6:47-56",Normal,Normal,3
Thursday after Pentecost 6,28/07/2011,,,,TRUE,FALSE,"Thursday after Pentecost 6 [Green] | Week of Proper 17

DAILY EUCHARIST
Exodus 40:16-21, 34-38
Psalm 84
Matthew 13:47-53

DAILY PRAYER: Week C
2 Samuel 4:1-12
Acts 16:25-40
Mark 7:1-23",Normal,Normal,3
Martha and Mary of Bethany [6] White,29/07/2011,,,,TRUE,FALSE,"Friday after Pentecost 6 | Week of Proper 17
Martha and Mary of Bethany [6] White

DAILY EUCHARIST
Leviticus 23:1-11, 26-38
Psalm 81:1-10
Matthew 13:54-58

DAILY PRAYER: Week C
2 Samuel 5:1-12
Acts 17:1-15
Mark 7:24-37",Normal,Normal,3
"Silas, Companion of Saint Paul [6] White",30/07/2011,,,,TRUE,FALSE,"Saturday after Pentecost 6 | Week of Proper 17
Silas, Companion of Saint Paul [6] White

DAILY EUCHARIST
Leviticus 25:1, 8-17
Psalm 67
Matthew 14:1-12 

DAILY PRAYER: Week C
2 Samuel 5:22 = 6:11
Acts 17:16-34
Mark 8:1-10",Normal,Normal,3
Pentecost 7 [3] Green; SPB Trinity 6,31/07/2011,,,,TRUE,FALSE,"Pentecost 7 (SPB Trinity 6) [3] Green | Week of Proper 18

EUCHARIST: Continuous
Genesis 32:22-31
Psalm 17:1-7, 15
Romans 9:1-5
Matthew 14:13-21

EUCHARIST: Thematic
Isaiah 55:1-5
Psalm 145:8-9, 14-21
Romans 9:1-5
Matthew 14:13-21

DAILY PRAYER: Week D
1 Kings 10:1-13
Acts 13:1-13
John 6:24-35

ALTERNATIVE PSALMS
Morning: Psalm 80
Evening: Psalm 88",Normal,Normal,3
"Ignatius Loyola, Priest and Religious, 1556 [6] White (translated from 31 July)",01/08/2011,,,,TRUE,FALSE,"Monday after Pentecost 7 | Week of Proper 18
Ignatius Loyola, Priest and Religious, 1556 [6] White (translated from 31 July)

DAILY EUCHARIST
Numbers 11:4-15
Psalm 81:10-16
Matthew 14:22-36

DAILY PRAYER: Week D
2 Samuel 7:1-17
Acts 18:1-11
Mark 8:11-21",Normal,Normal,3
Tuesday after Pentecost 7,02/08/2011,,,,TRUE,FALSE,"Tuesday after Pentecost 7 [Green] | Week of Proper 18

DAILY EUCHARIST
Numbers 12:1-17
Psalm 51:1-12
Matthew 15:1-2, 10-14

DAILY PRAYER: Week D
2 Samuel 7:18-29
Acts 18:12-28
Mark 8:22-33",Normal,Normal,3
Wednesday after Pentecost 7,03/08/2011,,,,TRUE,FALSE,"Wednesday after Pentecost 7 [Green] | Week of Proper 18

DAILY EUCHARIST
Numbers 13:1-2, 25 - 14:1, 26-35
Psalm 106:6-14, 21-23
Matthew 15:21-28

DAILY PRAYER: Week D
2 Samuel 9:1-13
Acts 19:1-10
Mark 8:34 - 9:1",Normal,Normal,3
Thursday after Pentecost 7,04/08/2011,,,,TRUE,FALSE,"Thursday after Pentecost 7 [Green] | Week of Proper 18

DAILY EUCHARIST
Numbers 20:1-13
Psalm 95:1-9
Matthew 16:13-23

DAILY PRAYER: Week D
2 Samuel 11:1-27
Acts 19:11-20
Mark 9:2-13",Normal,Normal,3
"Oswald of Northumbria, Martyr, 642 [6] Red",05/08/2011,,,,TRUE,FALSE,"Friday after Pentecost 7 | Week of Proper 18
Oswald of Northumbria, Martyr, 642 [6] Red

DAILY EUCHARIST
Deuteronomy 4:32-40
Psalm 77:11-20
Matthew 16:24-28

MORNING PRAYER: Week D
2 Samuel 12:1-14
Acts 19:21-41
Mark 9:14-29

EVENING PRAYER before THE TRANSFIGURATION OF THE LORD [2] White: Festivals
1 Kings 19:1-12
2 Corinthians 3:1-9, 18",Normal,Normal,3
THE TRANSFIGURATION OF THE LORD [2] White,06/08/2011,,,,TRUE,FALSE,"Saturday after Pentecost 7 | Week of Proper 18
THE TRANSFIGURATION OF THE LORD [2] White

DAILY EUCHARIST
Daniel 7:9-10, 13-14
Psalm 97 or Psalm 99
2 Peter 1:16-19
Luke 9:28-36

MORNING PRAYER: Festivals
Exodus 24:12-18
2 Corinthians 4:1-6

EVENING PRAYER: Festivals
Daniel 7:9-10, 13-14 or Exodus 3:1-15
John 12:27-36a",Normal,Normal,3
Pentecost 8 [3] Green; SPB Trinity 7,07/08/2011,,,,TRUE,FALSE,"Pentecost 8 (SPB Trinity 7) [3] Green | Week of Proper 19

EUCHARIST: Continuous
Genesis 37:1-4, 12-28
Psalm 105:1-6, 16-22, 45b
Romans 10:5-15
Matthew 14:22-33

EUCHARIST: Thematic
1 Kings 19:9-18
Psalm 85:8-13
Romans 10:5-15
Matthew 14:22-33

DAILY PRAYER: Week A
1 Kings 11:41 - 12:20
Acts 14:8-20
John 6:35, 41-51

ALTERNATIVE PSALMS
Morning: Psalm 86
Evening: Psalm 91",Normal,Normal,3
"Dominic, Priest and Friar, 1221 [6] White",08/08/2011,,,,TRUE,FALSE,"Monday after Pentecost 8 | Week of Proper 19
Dominic, Priest and Friar, 1221 [6] White

DAILY EUCHARIST
Deuteronomy 10:12-22
Psalm 148
Matthew 17:22-27

DAILY PRAYER: Week A
2 Samuel 13:23-39
Acts 20:17-38
Mark 9:42-50",Normal,Normal,3
"John Mason Neale, Priest, 1886 [6] White",09/08/2011,,,,TRUE,FALSE,"Tuesday after Pentecost 8 | Week of Proper 19
John Mason Neale, Priest, 1886 [6] White

DAILY EUCHARIST
Deuteronomy 31:1-8
Psalm 111
Matthew 18:1-5, 10, 12-14

DAILY PRAYER: Week A
2 Samuel 14:1-20
Acts 21:1-14
Mark 10:1-16",Normal,Normal,3
"Lawrence, Deacon and Martyr, 258 [6] Red",10/08/2011,,,,TRUE,FALSE,"Wednesday after Pentecost 8 | Week of Proper 19
Lawrence, Deacon and Martyr, 258 [6] Red

DAILY EUCHARIST
Deuteronomy 34:1-12
Psalm 66:1-8
Matthew 18:15-20

DAILY PRAYER: Week A
2 Samuel 14:21-33
Acts 21:15-26
Mark 10:17-31",Normal,Normal,3
"Clare of Assisi, Religious, 1253 [6] White",11/08/2011,,,,TRUE,FALSE,"Thursday after Pentecost 8 | Week of Proper 19
Clare of Assisi, Religious, 1253 [6] White

DAILY EUCHARIST
Joshua 3:7-17
Psalm 114
Matthew 18:21 - 19:1

DAILY PRAYER: Week A
2 Samuel 15:1-18
Acts 21:27-36
Mark 10:32-45",Normal,Normal,3
"Blane, Missionary, c.590 [6] White",12/08/2011,,,,TRUE,FALSE,"Friday after Pentecost 8 | Week of Proper 19
Blane, Missionary, c.590 [6] White

DAILY EUCHARIST
Joshua 24:1-13
Psalm 136:1-3, 16-22
Matthew 19:3-12

DAILY PRAYER: Week A
2 Samuel 15:19-37
Acts 21:37 - 22:16
Mark 10:46-52",Normal,Normal,3
"Jeremy Taylor, Bishop, 1667 [6] White",13/08/2011,,,,TRUE,FALSE,"Saturday after Pentecost 8 | Week of Proper 19
Jeremy Taylor, Bishop, 1667 [6] White

DAILY EUCHARIST
Joshua 24:14-29
Psalm 16:1, 5-11
Matthew 19:13-15

DAILY PRAYER: Week A
2 Samuel 16:1-23
Acts 22:17-29
Mark 11:1-11",Normal,Normal,3
Pentecost 9 [3] Green; SPB Trinity 8,14/08/2011,,,,TRUE,FALSE,"Pentecost 9 (SPB Trinity 8) [3] Green | Week of Proper 20

EUCHARIST: Continuous
Genesis 45:1-15
Psalm 133
Romans 11:1-2a, 29-32
Matthew 15:(10-20), 21-28

EUCHARIST: Thematic
Isaiah 56:1, 6-8
Psalm 67
Romans 11:1-2a, 29-32
Matthew 15:(10-20), 21-28

DAILY PRAYER: Week B
2 Kings 4:(1-7), 8-37
Acts 16:1-15
John 6:51-58

ALTERNATIVE PSALMS
Morning: Psalm 90
Evening: Psalm 92",Normal,Normal,3
Mary the Virgin [4] White,15/08/2011,,,,TRUE,FALSE,"Monday after Pentecost 9 | Week of Proper 20
Mary the Virgin [4] White

DAILY EUCHARIST
Isaiah 7:10-15 or Revelation 11:19 - 12:6, 10
Psalm 132:6-10, 13-14 or Psalm 45:10-17
Galatians 4:4-7
Luke 1:46-55 or Luke 2:1-7

MORNING PRAYER: Festivals
1 Samuel 2:1-10
John 2:1-12

EVENING PRAYER: Festivals
Jeremiah 31:1-14 or Zechariah 2:10-13
John 19:23-27 or Acts 1:6-14",Normal,Normal,3
"Maximilien Kolbe, Priest and Martyr, 1941 [6] Red (translated from 14 August)",16/08/2011,,,,TRUE,FALSE,"Tuesday after Pentecost 9 | Week of Proper 20
Maximilien Kolbe, Priest and Martyr, 1941 [6] Red (translated from 14 August)

DAILY EUCHARIST
Judges 5:11-24a
Psalm 85:8-13
Matthew 19:23-30

DAILY PRAYER: Week B
2 Samuel 18:9-18
Acts 23:12-24
Mark 11:27 - 12:12",Normal,Normal,3
