Subject,Start Date,Start Time,End Date,End Time,All day event,Description,Show time as
"Bede the Venerable, of Jarrow, Teacher of the Faith, 735 [6] White",25/05/2010,,,,TRUE,,3
"Augustine of Canterbury, Bishop, c.604 [6] White",26/05/2010,,,,TRUE,,3
Thursday after the Day of Pentecost (Whitsunday),27/05/2010,,,,TRUE,,3
Friday after the Day of Pentecost (Whitsunday),28/05/2010,,,,TRUE,,3
Saturday after the Day of Pentecost (Whitsunday) / Eve of Trinity Sunday,29/05/2010,,,,TRUE,,3
Trinity Sunday [2] White; Pentecost 1,30/05/2010,,,,TRUE,"Eucharist (Trinity Sunday)
Proverbs 8:1-4, 22-31
Psalm 8
Romans 5:1-5
John 16:12-15

Daily Prayer (Festivals)
Ezekiel 1:4-10, 22-28a
Revelation 4:1-11
Mark 1:1-13

Alternative Psalms
Morning: Psalm 93, Psalm 150
Evening: Psalm 104:1-9",3
The Visit of Mary to Elizabeth [5] White,31/05/2010,,,,TRUE,,3
"Justin of Rome, Martyr, c.165 [6] Red",01/06/2010,,,,TRUE,,3
Wednesday after Trinity Sunday,02/06/2010,,,,TRUE,,3
Corpus Christi (Thanksgiving for Holy Communion) [5] White,03/06/2010,,,,TRUE,,3
"John XXIII, Bishop of Rome, Reformer, 1963 [6] White",04/06/2010,,,,TRUE,,3
"Boniface of Mainz, Bishop, Missionary and Martyr, 754 [6] Red",05/06/2010,,,,TRUE,,3
Pentecost 2 [3] Green; SPB Trinity 1,06/06/2010,,,,TRUE,"Eucharist (Pentecost 2; Week of Proper 10)

Continuous
1 Kings 17:8-16, (17-24)
Psalm 146
Galatians 1:11-24
Luke 7:11-17

Thematic
1 Kings 17:17-24
Psalm 30
Galatians 1:11-24
Luke 7:11-17

Daily Prayer (Week C)
Jeremiah 6:16-21
Acts 22:22 - 23:11
Luke 7:11-17

Alternative Psalms
Morning: Psalm 41
Evening: Psalm 37:1-11",3
"Charles Lwanga and his companions, 1886; Janani Luwum, Bishop, 1977, Martyrs of Uganda [6] Red (translated from 3 June)",07/06/2010,,,,TRUE,,3
"Ephrem the Syrian, Deacon and Teacher of the Faith, 373 [6] White (Ordination of the Bishop of Argyll, 2004)",08/06/2010,,,,TRUE,,3
"Columba of Iona, Abbot, 597 [4] White",09/06/2010,,,,TRUE,,3
Thursday after Pentecost 2,10/06/2010,,,,TRUE,,3
"Barnabus, Apostle [4] Red",11/06/2010,,,,TRUE,,3
"John Skinner, Priest, 1807, and John Skinner, Bishop, 1816 [6] White",12/06/2010,,,,TRUE,,3
Pentecost 3 [3] Green; SPB Trinity 2,13/06/2010,,,,TRUE,"Eucharist (Pentecost 3; Week of Proper 11)

Continuous
1 Kings 21:1-10, (11-14), 15-21a
Psalm 5:1-8
Galatians 2:15-21
Luke 7:36 - 8:3

Thematic
2 Samuel 11:26 - 12:10, 13-15
Psalm 32
Galatians 2:15-21
Luke 7:36 - 8:3

Daily Prayer (Week D)
Jeremiah 7:1-16
Acts 23:12-35
Luke 7:36 - 8:3

Alternative Psalms
Morning: Psalm 42
Evening: Psalm 39",3
"Basil of Caesarea, 379; Gregory of Nazianzus, c.390; Gregory of Nyssa, 394, Bishops and Teachers of the Faith [6] White",14/06/2010,,,,TRUE,,3
Tuesday after Pentecost 3,15/06/2010,,,,TRUE,,3
Wednesday after Pentecost 3,16/06/2010,,,,TRUE,,3
Thursday after Pentecost 3,17/06/2010,,,,TRUE,,3
"Bernard Mizeki, Martyr, 1896 [6] Red",18/06/2010,,,,TRUE,,3
Saturday after Pentecost 3,19/06/2010,,,,TRUE,,3
Pentecost 4 [3] Green; SPB Trinity 3,20/06/2010,,,,TRUE,"Eucharist (Pentecost 4; Week of Proper 12)

Continuous
1 Kings 19:1-4, (5-7), 8-15a
Psalm 42 and/or Psalm 43
Galatians 3:23-29
Luke 8:26-39

Thematic
Isaiah 65:1-9
Psalm 22:19-28
Galatians 3:23-29
Luke 8:26-39

Daily Prayer (Week A)
Jeremiah 10:1-16
Acts 27:1-12
Luke 8:26-39

Alternative Psalms
Morning: Psalm 46
Evening: Psalm 49",3
"Fillan, Abbot, c.750 [6] Red (translated from 20 June)",21/06/2010,,,,TRUE,,3
"Alban, Martyr [6] Red",22/06/2010,,,,TRUE,,3
"Wednesday after Pentecost 4 (Installation of the Bishop of Edinburgh, 2001)",23/06/2010,,,,TRUE,,3
The Birth of John the Baptist [4] White,24/06/2010,,,,TRUE,,3
"Moluag of Lismore, Bishop, c.592 [6] White",25/06/2010,,,,TRUE,,3
"Robert Leighton, Bishop, 1684 [6] White",26/06/2010,,,,TRUE,,3
Pentecost 5 [3] Green; SPB Trinity 4,27/06/2010,,,,TRUE,"Eucharist (Pentecost 5; Week of Proper 13)

Continuous
2 Kings 2:1-2, 6-14
Psalm 77:1-2, 11-20
Galatians 5:1, 13-25
Luke 9:51-62

Thematic
1 Kings 19:15-16, 19-21
Psalm 16
Galatians 5:1, 13-25
Luke 9:51-62

Daily Prayer (Week B)
John 11:1-14
Acts 27:33-44
Luke 9:51-62

Alternative Psalms
Morning: Psalm 50
Evening: Psalm 53",3
"Irenaeus of Lyons, Bishop and Teacher of the Faith, 202 [6] White",28/06/2010,,,,TRUE,,3
"Peter, Apostle or Peter and Paul, Apostles [4] Red",29/06/2010,,,,TRUE,,3
"Alexander Jolly, Bishop, 1838 [6] White (translated from 27 June)",30/06/2010,,,,TRUE,,3
"Serf, Bishop, c.550 [6] White",01/07/2010,,,,TRUE,,3
Friday after Pentecost 5,02/07/2010,,,,TRUE,,3
"Thomas, Apostle [4] Red (if not kept on 21 December)",03/07/2010,,,,TRUE,,3
Pentecost 6 [3] Green; SPB Trinity 5,04/07/2010,,,,TRUE,"Eucharist (Pentecost 6; Week of Proper 14)

Continuous
2 Kings 5:1-14
Psalm 30
Galatians 6:(1-6), 7-16
Luke 10:1-11, 16-20

Thematic
Isaiah 66:10-14
Psalm 66:1-9
Galatians 6:(1-6), 7-16
Luke 10:1-11, 16-20

Daily Prayer (Week C)
Jeremiah 20:1-11a
Acts 28:1-16
Luke 10:1-11, 16-20

Alternative Psalms
Morning: Psalm 56
Evening: Psalm 64",3
Monday after Pentecost 6,05/07/2010,,,,TRUE,,3
"Palladius, Bishop, c.450 [6] White",06/07/2010,,,,TRUE,,3
Wednesday after Pentecost 6,07/07/2010,,,,TRUE,,3
Thursday after Pentecost 6,08/07/2010,,,,TRUE,,3
Friday after Pentecost 6,09/07/2010,,,,TRUE,,3
Saturday after Pentecost 6,10/07/2010,,,,TRUE,,3
Pentecost 7 [3] Green; SPB Trinity 6,11/07/2010,,,,TRUE,"Eucharist (Pentecost 7; Week of Proper 15)

Continuous
Amos 7:7-17
Psalm 82
Colossians 1:1-14
Luke 10:25-37

Thematic
Deuteronomy 30:9-14
Psalm 25:1-10
Colossians 1:1-14
Luke 10:25-37

Daily Prayer (Week D)
Job 4:1; 5:6-27 or Sirach 4:11-31
Acts 28:17-30
Luke 10:25-37

Alternative Psalms
Morning: Psalm 60
Evening: Psalm 66",3
"Drostan of Deer, Abbot, c.600 [6] White",12/07/2010,,,,TRUE,,3
"Benedict of Nursia, Abbot, c.550 [6] White (translated from 11 July)",13/07/2010,,,,TRUE,,3
Wednesday after Pentecost 7,14/07/2010,,,,TRUE,,3
Thursday after Pentecost 7,15/07/2010,,,,TRUE,,3
Friday after Pentecost 7,16/07/2010,,,,TRUE,,3
Saturday after Pentecost 7,17/07/2010,,,,TRUE,,3
Pentecost 8 [3] Green; SPB Trinity 7,18/07/2010,,,,TRUE,"Eucharist (Pentecost 8; Week of Proper 16)

Continuous
Amos 8:1-12
Psalm 52
Colossians 1:15-28
Luke 10:38-42

Thematic
Genesis 18:1-10a
Psalm 15
Colossians 1:15-28
Luke 10:38-42

Daily Prayer (Week A)
Job 13:13 - 14:6 or Sirach 18:1-14
Hebrews 2:5-18
Luke 10:38-42

Alternative Psalms
Morning: Psalm 67
Evening: Psalm 73",3
Monday after Pentecost 8,19/07/2010,,,,TRUE,,3
Tuesday after Pentecost 8,20/07/2010,,,,TRUE,,3
"William Wilberforce, 1833 [6] White",21/07/2010,,,,TRUE,,3
Mary Magdalene [4] White,22/07/2010,,,,TRUE,,3
Friday after Pentecost 8,23/07/2010,,,,TRUE,,3
Saturday after Pentecost 8,24/07/2010,,,,TRUE,,3
Pentecost 9 [3] Green; SPB Trinity 8,25/07/2010,,,,TRUE,"Eucharist (Pentecost 9; Week of Proper 17)

Continuous
Hosea 1:2-10
Psalm 85
Colossians 2:6-15, (16-19)
Luke 11:1-13

Thematic
Genesis 18:20-32
Psalm 138
Colossians 2:6-15, (16-19)
Luke 11:1-13

Daily Prayer (Week B)
Job 19:1-27a or Sirach 38:24-34
Hebrews 8:1-13
Luke 11:1-13

Alternative Psalms
Morning: Psalm 75
Evening: Psalm 74",3
"James, Apostle [4] Red (translated from 25 July)",26/07/2010,,,,TRUE,,3
"Anne and Joachim, Parents of Mary, Mother of the Lord [6] White (translated from 26 July)",27/07/2010,,,,TRUE,,3
Wednesday after Pentecost 9,28/07/2010,,,,TRUE,,3
Martha and Mary of Bethany [6] White,29/07/2010,,,,TRUE,,3
"Silas, Companion of Saint Paul [6] White",30/07/2010,,,,TRUE,,3
"Ignatius Loyola, Priest and Religious, 1556 [6] White",31/07/2010,,,,TRUE,,3
Pentecost 10 [3] Green; SPB Trinity 9,01/08/2010,,,,TRUE,"Eucharist (Pentecost 10; Week of Proper 18)

Continuous
Hosea 11:1-11
Psalm 107:1-9, 43
Colossians 3:1-11
Luke 12:13-21

Thematic
Ecclessiastes 1:2, 12-14; 2:18-23
Psalm 49:1-12
Colossians 3:1-11
Luke 12:13-21

Daily Prayer (Week C)
Job 28:(1-11), 12-28 or Sirach 42:15-25
Hebrews 11:17-31
Luke 12:13-21

Alternative Psalms
Morning: Psalm 80
Evening: Psalm 88",3
Monday after Pentecost 10,02/08/2010,,,,TRUE,,3
Tuesday after Pentecost 10,03/08/2010,,,,TRUE,,3
Wednesday after Pentecost 10,04/08/2010,,,,TRUE,,3
"Oswald of Northumbria, Martyr, 642 [6] Red",05/08/2010,,,,TRUE,"Evening Prayer (Eve of The Transfiguration of the Lord)
1 Kings 19:1-12
2 Corinthians 3:1-9, 18",3
THE TRANSFIGURATION OF THE LORD [2] White,06/08/2010,,,,TRUE,"Eucharist (The Transfiguration of the Lord)
Daniel 7:9-10, 13-14
Psalm 97 or Psalm 99
2 Peter 1:16-19
Luke 9:28-36

Morning Prayer (Festivals)
Exodus 24:12-18
2 Corinthians 4:1-6

Evening Prayer (Festivals)
Daniel 7:9-10, 13-14 or Exodus 3:1-15
John 12:27-36a",3
"Boisil, Prior of Melrose, c.642 [6] White",07/08/2010,,,,TRUE,,3
Pentecost 11 [3] Green; SPB Trinity 10,08/08/2010,,,,TRUE,"Eucharist (Pentecost 11; Week of Proper 19)

Continuous
Isaiah 1:1, 10-20
Psalm 50:1-8, 22-23
Hebrews 11:1-3, 8-16
Luke 12:32-40

Thematic
Genesis 15:1-6
Psalm 33:12-22
Hebrews 11:1-3, 8-16
Luke 12:32-40

Daily Prayer (Week D)
Job 39:1 - 40:4 or Sirach 43:13-33
Hebrews 12:1-17
Luke 12:32-40

Alternative Psalms
Morning: Psalm 86
Evening: Psalm 91",3
"John Mason Neale, Priest, 1886 [6] White",09/08/2010,,,,TRUE,,3
"Lawrence, Deacon and Martyr, 258 [6] Red",10/08/2010,,,,TRUE,,3
"Clare of Assisi, Religious, 1253 [6] White",11/08/2010,,,,TRUE,,3
"Blane, Missionary, c.590 [6] White",12/08/2010,,,,TRUE,,3
"Jeremy Taylor, Bishop, 1667 [6] White",13/08/2010,,,,TRUE,,3
"Maximilien Kolbe, Priest and Martyr, 1941 [6] Red",14/08/2010,,,,TRUE,,3
Pentecost 12 [3] Green; SPB Trinity 11,15/08/2010,,,,TRUE,"Eucharist (Pentecost 12; Week of Proper 20)

Continuous
Isaiah 5:1-7
Psalm 80:1-2, 8-19
Hebrews 11:29 - 12:2
Luke 12:49-56

Thematic
Jeremiah 23:23-29
Psalm 82
Hebrews 11:29 - 12:2
Luke 12:49-56

Daily Prayer (Week A)
Exodus 2:23 - 3:10
Hebrews 13:1-15
Luke 12:49-56

Alternative Psalms
Morning: Psalm 90
Evening: Psalm 92",3
Mary the Virgin [4] White (translated from 15 August),16/08/2010,,,,TRUE,,3
Tuesday after Pentecost 12,17/08/2010,,,,TRUE,,3
Wednesday after Pentecost 12,18/08/2010,,,,TRUE,,3
Thursday after Pentecost 12,19/08/2010,,,,TRUE,,3
"Bernard of Clairvaux, Aboot & Teacher of the Faith, 1153 [6] White",20/08/2010,,,,TRUE,,3
Saturday after Pentecost 12,21/08/2010,,,,TRUE,,3
Pentecost 13 [3] Green; SPB Trinity 12,22/08/2010,,,,TRUE,"Eucharist (Pentecost 13; Week of Proper 21)

Continuous
Jeremiah 1:4-10
Psalm 71:1-6
Hebrews 12:18-29
Luke 13:10-17

Thematic
Isaiah 58:9b-14
Psalm 103:1-8
Hebrews 12:18-29
Luke 13:10-17

Daily Prayer (Week B)
Exodus 4:27 - 5:1
Hebrews 13:16-21
Luke 13:10-17

Alternative Psalms
Morning: Psalm 95
Evening: Psalm 116",3
Monday after Pentecost 13,23/08/2010,,,,TRUE,,3
"Bartholomew, Apostle [4] Red",24/08/2010,,,,TRUE,,3
"Ebba of Coldingham, Abbess, 683 [6] White",25/08/2010,,,,TRUE,,3
Thursday after Pentecost 13,26/08/2010,,,,TRUE,,3
"Monnica, Mother of Augustine of Hippo, 387 [6] White",27/08/2010,,,,TRUE,,3
"Augustine of Hippo, Bishop & Teacher of the Faith, 430 [6] White",28/08/2010,,,,TRUE,,3
Pentecost 14 [3] Green; SPB Trinity 13,29/08/2010,,,,TRUE,"Eucharist (Pentecost 14; Week of Proper 22)

Continuous
Jeremiah 2:4-13
Psalm 81:1, 10-16
Hebrews 13:1-8, 15-16
Luke 14:1, 7-14

Thematic
Sirach 10:12-18 or Proverbs 25:6-7
Psalm 112
Hebrews 13:1-8, 15-16
Luke 14:1, 7-14

Daily Prayer (Week C)
Exodus 12:21-27
Revelation 3:14-22
Matthew 4:23 - 5:20

Alternative Psalms
Morning: Psalm 105:1-15
Evening: Psalm 119:(1-8), 9-16",3
The Beheading of John the Baptist [4] Red (translated from 29 August),30/08/2010,,,,TRUE,,3
"Aidan of Lindisfarne, Bishop, 651 [6] White",31/08/2010,,,,TRUE,,3
Wednesday after Pentecost 14,01/09/2010,,,,TRUE,,3
"The Martyrs of New Guinea, 1942 [6] Red",02/09/2010,,,,TRUE,,3
"Gregory the Great, Bishop and Teacher of the Faith [6] White",03/09/2010,,,,TRUE,,3
Saturday after Pentecost 14,04/09/2010,,,,TRUE,,3
Pentecost 15 [3] Green; SPB Trinity 14,05/09/2010,,,,TRUE,"Eucharist (Pentecost 15; Week of Proper 23)

Continuous
Jeremiah 18:1-11
Psalm 139:1-6, 13-18
Philemon 1-21
Luke 14:25-33

Thematic
Deuteronomy 30:15-20
Psalm 1
Philemon 1-21
Luke 14:25-33

Daily Prayer (Week D)
Exodus 14:5-31
Revelation 8:1-5
Matthew 6:1-18

Alternative Psalms
Morning: Psalm 108
Evening: Psalm 119:(41-48), 49-56",3
Monday after Pentecost 15,06/09/2010,,,,TRUE,,3
Tuesday after Pentecost 15,07/09/2010,,,,TRUE,,3
"The Birth of Mary, Mother of the Lord [5] White",08/09/2010,,,,TRUE,,3
Thursday after Pentecost 15,09/09/2010,,,,TRUE,,3
Friday after Pentecost 15,10/09/2010,,,,TRUE,,3
Saturday after Pentecost 15,11/09/2010,,,,TRUE,,3
Pentecost 16 [3] Green; SPB Trinity 15,12/09/2010,,,,TRUE,"Eucharist (Pentecost 16; Week of Proper 24)

Continuous
Jeremiah 4:11-12, 22-28
Psalm 14
1 Timothy 1:12-17
Luke 15:1-10

Thematic
Exodus 32:7-14
Psalm 51:1-10
1 Timothy 1:12-17
Luke 15:1-10

Daily Prayer (Week A)
Exodus 18:13-26
Revelation 12:1-12
Matthew 7:1-14

Alternative Psalms
Morning: Psalm 119:41-48, (49-64)
Evening: Psalm 119:(73-80), 81-88",3
"Cyprian of Carthage, Bishop and Martyr, 258 [6] Red",13/09/2010,,,,TRUE,,3
Holy Cross Day [5] White or Red,14/09/2010,,,,TRUE,,3
Wednesday after Pentecost 16,15/09/2010,,,,TRUE,,3
"Ninian of Whithorn, Bishop, c.430 [4] White",16/09/2010,,,,TRUE,,3
"Hildegard of Bingen, Abbess, 1179 [6] White",17/09/2010,,,,TRUE,,3
Saturday after Pentecost 16,18/09/2010,,,,TRUE,,3
Pentecost 17 [3] Green; SPB Trinity 16,19/09/2010,,,,TRUE,"Eucharist (Pentecost 17; Week of Proper 25)

Continuous
Jeremiah 8:18 - 9:1
Psalm 79:1-9
1 Timothy 2:1-7
Luke 16:1-13

Thematic
Amos 8:4-7
Psalm 113
1 Timothy 2:1-7
Luke 16:1-13

Daily Prayer (Week B)
Exodus 19:10-25
Revelation 14:1-5
Matthew 8:23-34

Alternative Psalms
Morning: Psalm 119:(113-120), 121-128
Evening: Psalm 119:(137-144), 145-152",3
"John Coleridge Patteson, Bishop and Martyr, 1871 [6] Red",20/09/2010,,,,TRUE,,3
"Matthew, Apostle and Evangelist [4] Red",21/09/2010,,,,TRUE,,3
"Wednesday after Pentecost 17 (Ordination of the Bishop of Aberdeen, 2007)",22/09/2010,,,,TRUE,,3
"Adamnan of Iona, Abbot, 704 [6] White",23/09/2010,,,,TRUE,,3
Friday after Pentecost 17,24/09/2010,,,,TRUE,,3
"Finnbar of Caithness, Bishop, c.610 [6] White",25/09/2010,,,,TRUE,,3
Pentecost 18 [3] Green; SPB Trinity 17,26/09/2010,,,,TRUE,"Eucharist (Pentecost 18; Week of Proper 26)

Continuous
Jeremiah 32:1-3a, 6-15
Psalm 91:1-6, 14-16
1 Timothy 6:6-19
Luke 16:19-31

Thematic
Amos 6:1a - 4:7
Psalm 146
1 Timothy 6:6-19
Luke 16:19-31

Daily Prayer (Week C)
Exodus 24:1-18
Revelation 18:1-8
Matthew 9:1-8

Alternative Psalms
Morning: Psalm 123 and Psalm 124
Evening: Psalm 120 and Psalm 121",3
"Vincent de Paul, Priest, 1660 [6] White",27/09/2010,,,,TRUE,,3
Tuesday after Pentecost 18,28/09/2010,,,,TRUE,,3
Michael and All Angels [4] White,29/09/2010,,,,TRUE,,3
"Jerome, Priest and Teacher of the Faith, 420 [6] White",30/09/2010,,,,TRUE,,3
"Gregory the Enlightener, Bishop, c.332 [6] White",01/10/2010,,,,TRUE,,3
Saturday after Pentecost 18,02/10/2010,,,,TRUE,,3
Pentecost 19 [3] Green; SPB Trinity 18,03/10/2010,,,,TRUE,"Eucharist (Pentecost 19; Week of Proper 27)

Continuous
Lamentations 1:1-6
Psalm 37:1-9 or Lamentation 3:19-26
2 Timothy 1:1-14
Luke 17:5-10

Thematic
Habakkuk 1:1-4; 2:1-4
Psalm 37:1-9
2 Timothy 1:1-14
Luke 17:5-10

Daily Prayer (Week D)
Joshua 3:7-17
1 Corinthians 2:6-16
Matthew 10:1-22

Alternative Psalms
Morning: Psalm 136
Evening: Psalm 125 and Psalm 126",3
"Francis of Assisi, Deacon and Friar, 1226 [6] White",04/10/2010,,,,TRUE,,3
Tuesday after Pentecost 19,05/10/2010,,,,TRUE,,3
Wednesday after Pentecost 19,06/10/2010,,,,TRUE,,3
Thursday after Pentecost 19,07/10/2010,,,,TRUE,,3
"Alexander Penrose Forbes, Bishop, 1875 [6] White (Ordination of the Bishop of Brechin, 2005)",08/10/2010,,,,TRUE,,3
Saturday after Pentecost 19,09/10/2010,,,,TRUE,,3
Pentecost 20 [3] Green; SPB Trinity 19,10/10/2010,,,,TRUE,"Eucharist (Pentecost 20, Week of Proper 28)

Continuous
Jeremiah 29:1, 4-7
Psalm 66:1-10, (11-12)
2 Timothy 2:8-15
Luke 17:11-19

Thematic
2 Kings 5:1-3, 7-15c
Psalm 111
2 Timothy 2:8-15
Luke 17:11-19

Daily Prayer (Week A)
Joshua 5:13 - 6:20
1 Corinthians 4:9-16
Matthew 11:20-30

Alternative Psalms
Morning: Psalm 139:1-11, (12-18)
Evening: Psalm 127 and Psalm 128",3
"Kenneth, Abbot, 600 [6] White",11/10/2010,,,,TRUE,,3
"Elizabeth Fry, 1845 [6] White",12/10/2010,,,,TRUE,,3
"Wednesday after Pentecost 20 (Ordination of the Bishop of Moray, 2007)",13/10/2010,,,,TRUE,,3
Thursday after Pentecost 20,14/10/2010,,,,TRUE,,3
"Teresa of Avila, Teacher of the Faith, 1582 [6] White",15/10/2010,,,,TRUE,,3
Saturday after Pentecost 20,16/10/2010,,,,TRUE,,3
Pentecost 21 [3] Green; SPB Trinity 20,17/10/2010,,,,TRUE,"Eucharist (Pentecost 21, Week of Proper 29)

Continuous
Jeremiah 31: 27-34
Psalm 119:97-104
2 Timothy 3:14 - 4:5
Luke 18:1-8

Thematic
Genesis 32:22-31
Psalm 121
2 Timothy 3:14 - 4:5
Luke 18:1-8

Daily Eucharist (Week B)
Joshua 14:6-14
1 Corinthians 10:1-13
Matthew 12:1-21

Alternative Psalms
Morning: Psalm 142
Evening: Psalm 141",3
"Luke, Evangelist [4] Red",18/10/2010,,,,TRUE,,3
"Henry Martyn, Priest and Missionary, 1812 [6] White",19/10/2010,,,,TRUE,,3
"Ignatius of Antioch, Bishop and Martyr, c.115 [6] Red (translated from 17 October)",20/10/2010,,,,TRUE,,3
Thursday after Pentecost 21,21/10/2010,,,,TRUE,,3
Friday after Pentecost 21,22/10/2010,,,,TRUE,,3
"James of Jerusalem, Martyr, c.62 [6] Red",23/10/2010,,,,TRUE,,3
Pentecost 22 [3] Green; SPB Trinity 21 (Fifth Sunday before Advent),24/10/2010,,,,TRUE,"Eucharist (Pentecost 22; Week of Proper 30)

Continuous
Joel 2:23-32
Psalm 65
2 Timothy 4:6-8, 16-18
Luke 18:9-14

Thematic
Sirach 35:12-17 or Jeremiah 14:7-10, 19-22
Psalm 84:1-7
2 Timothy 4:6-8, 16-18
Luke 18:9-14

Daily Prayer (Week C)
Ecclesiastes 12:1-14
1 Corinthians 10:15-24
Luke 18:9-14

Alternative Psalms
Morning: Psalm 119:89-96, (97-104)
Evening: Psalm 119:121-128, (129-136)",3
Monday after Pentecost 22,25/10/2010,,,,TRUE,,3
Tuesday after Pentecost 22,26/10/2010,,,,TRUE,,3
Wednesday after Pentecost 22,27/10/2010,,,,TRUE,,3
"Simon and Jude, Apostles [4] Red",28/10/2010,,,,TRUE,,3
"James Hannington, Bishop and Companions, Martyrs, 1885 [6] Red",29/10/2010,,,,TRUE,,3
Saturday after Pentecost 22,30/10/2010,,,,TRUE,,3
Pentecost 23 [3] Green; SPB Trinity 22 (Fourth Sunday before Advent),31/10/2010,,,,TRUE,"Eucharist (Pentecost 23; Week of Proper 31)

Continuous
Habakkuk 1:1-4; 2:1-4
Psalm 119:137-144
2 Thessalonians 1:1-4, 11-12
Luke 19:1-10

Thematic
Isaiah 1:10-18
Psalm 32:1-7
2 Thessalonians 1:1-4, 11-12
Luke 19:1-10

Morning Prayer (Week D)
Daniel 2:1-11, 25-48
Ephesians 1:11-23
Matthew 5:1-12

Evening Prayer (Eve of All Saints)
Wisdom of Solomon 3:1-9
Revelation 19:1, 4-10

Alternative Psalms
Morning: Psalm 111, (Psalm 117)
Evening: Psalm 145:1-9",3
ALL SAINTS [2] White,01/11/2010,,,,TRUE,"Eucharist (All Saints)
Daniel 7:1-3, 15-18)
Psalm 149
Ephesians 1:11-23
Luke 6:20-36

Morning Prayer (Festivals)
2 Esdras 2:42-47
Hebrews 11:32 - 12:2

Evening Prayer (Festivals)
Wisdom of Solomon 5:1-5, 14-16
Revelation 21:1-4, 22 - 22:5",3
"All Souls [5] Violet or White (Ordination of the Bishop of Edinburgh, 1993)",02/11/2010,,,,TRUE,,3
"Richard Hooker, Priest and Teacher of the Faith, 1660 [6] White",03/11/2010,,,,TRUE,,3
Thursday after Pentecost 23,04/11/2010,,,,TRUE,,3
Friday after Pentecost 23,05/11/2010,,,,TRUE,,3
Saturday after Pentecost 23,06/11/2010,,,,TRUE,,3
Pentecost 24 [3] Green; SPB Trinity 23 (Third Sunday before Advent),07/11/2010,,,,TRUE,"Eucharist (Pentecost 24; Week of Proper 32)

Continuous
Haggai 1:15b - 2:9
Psalm 145:1-5, 17-21 or Psalm 98
2 Thessalonians 2:1-5, 13-17
Luke 20:27-38

Thematic
Job 19:23-27a
Psalm 17:1-9
2 Thessalonians 2:1-5, 13-17
Luke 20:27-38

Daily Prayer (Week A)
Isaiah 10:33 - 11:9
1 Timothy 2:1-7
John 14:23-29

Alternative Psalms
Morning: Psalm 82
Evening: Psalm 46",3
"Willibrord, Bishop and Missionary, 739 [6] White (translated from 7 November)",08/11/2010,,,,TRUE,,3
"George Hay Forbes, Priest, 1875 [6] White",09/11/2010,,,,TRUE,,3
"Leo the Great, Bishop and Teacher of the Faith, 461 [6] White",10/11/2010,,,,TRUE,,3
"Martin of Tours, Bishop, c.397 [6] White",11/11/2010,,,,TRUE,,3
"Machar, Bishop, c.600 [6] White",12/11/2010,,,,TRUE,,3
Saturday after Pentecost 24,13/11/2010,,,,TRUE,,3
"Pentecost 25 [3] Green; SPB Trinity 24 (Second Sunday before Advent) (Ordination of Samuel Seabury, Bishop, 1784)",14/11/2010,,,,TRUE,"Eucharist (Pentecost 25; Week of Proper 33)

Continuous
Isaiah 65:17-25
Psalm 98 or Canticle: Isaiah 12
2 Thessalonians 3:6-13
Luke 21:5-19

Thematic
Malachi 4:1-2a
Psalm 98
2 Thessalonians 3:6-13
Luke 21:5-19

Daily Prayer (Week B)
Daniel 3:13-30
Revelation 4:1-11
Matthew 13:24-30, 36-43

Alternative Psalms
Morning: Psalm 89:19-29
Evening: Psalm 95 or Psalm 97",3
Monday after Pentecost 25,15/11/2010,,,,TRUE,,3
"Margaret of Scotland, 1093 [4] White",16/11/2010,,,,TRUE,,3
"Hilda of Whitby, 680 and Hugh of Lincoln, Bishop, 1200 [6] White",17/11/2010,,,,TRUE,,3
"Fergus, Bishop, c.750 [6] White",18/11/2010,,,,TRUE,,3
Friday after Pentecost 25,19/11/2010,,,,TRUE,,3
Saturday after Pentecost 25,20/11/2010,,,,TRUE,,3
The Last Sunday after Pentecost (Christ the King) [3] White or Red (The Sunday before Advent),21/11/2010,,,,TRUE,"Eucharist (The Last Sunday after Pentecost - Christ the King;  Week of Proper 34)

Continuous
Jeremiah 23:1-6
Canticle: Luke 1:68-79
Colossians 1:11-20
Luke 23:33-43

Thematic
Jeremiah 23:1-6
Psalm 46
Colossians 1:11-20
Luke 23:33-43

Daily Prayer (Week C)
Daniel 5:(1-12), 13-30 or Isaiah 4:2 - 5:7
Revelation 11:15-18
John 6:1-15",3
"Cecilia, Martyr, c.230 [6] White",22/11/2010,,,,TRUE,,3
"Clement of Rome, Bishop and Martyr, c.100 [6] Red",23/11/2010,,,,TRUE,,3
"Lucy Menzies, 1954 [6] White",24/11/2010,,,,TRUE,,3
"Columban, Bishop, 615 [6] White (translated from 21 November)",25/11/2010,,,,TRUE,,3
Friday after the Last Sunday after Pentecost,26/11/2010,,,,TRUE,,3
Saturday after the Last Sunday after Pentecost,27/11/2010,,,,TRUE,,3
